geocodigo,localidade,loc_id,municipio,estado,sigla_uf,data_avist,data_revis,status,hora,cou,latitude,longitude
2402600,Jacumã,2402600_2,Ceará-Mirim,Rio Grande do Norte,RN,2019-09-11,2019-12-11,Oleo Nao Observado,NA,1,-5.5828,-35.226333333333336
3201605,Praia de Guriri,3201605_43,Conceição da Barra,Espírito Santo,ES,2019-11-23,2019-11-23,Oleada - Vestigios / Esparsos,NA,1,-18.678805555555556,-39.742691666666666
3201605,Praia de Guriri,3201605_44,Conceição da Barra,Espírito Santo,ES,2019-11-22,2019-11-22,Oleada - Vestigios / Esparsos,NA,1,-18.688016666666666,-39.74323611111111
3201605,Praia de Guriri,3201605_45,Conceição da Barra,Espírito Santo,ES,2019-11-21,2019-11-27,Oleada - Vestigios / Esparsos,NA,1,-18.698491666666666,-39.744530555555556
2414209,Praia do Madeiro,2414209_4,Tibau do Sul,Rio Grande do Norte,RN,2019-10-28,2019-11-14,Oleo Nao Observado,NA,1,-6.2229833333333335,-35.067061388888895
2910602,Foz do Rio Inhampube,2910602_11,Esplanada,Bahia,BA,2019-10-07,2019-12-02,Oleada - Vestigios / Esparsos,NA,1,-12.09993888888889,-37.68665833333333
2414209,Praia do Amor,2414209_5,Tibau do Sul,Rio Grande do Norte,RN,2019-09-10,2019-12-13,Oleo Nao Observado,NA,1,-6.229025,-35.04285
3201605,Praia de Guriri,3201605_46,Conceição da Barra,Espírito Santo,ES,2019-11-18,2019-11-19,Oleada - Vestigios / Esparsos,NA,1,-18.704130555555555,-39.74608888888889
2414209,Pirambu,2414209_6,Tibau do Sul,Rio Grande do Norte,RN,2019-09-10,2019-12-11,Oleo Nao Observado,NA,1,-6.1875638888888895,-35.08504361111111
3201605,Praia Pontal do Sul,3201605_40,Conceição da Barra,Espírito Santo,ES,2019-11-14,2019-12-10,Oleada - Vestigios / Esparsos,NA,1,-18.651506944444442,-39.73845
2414209,Lagoa Guaraíras,2414209_7,Tibau do Sul,Rio Grande do Norte,RN,2019-10-30,2019-12-13,Oleo Nao Observado,13:41:28,1,-6.181094444444445,-35.09246666666667
3201605,Praia Pontal do Sul,3201605_41,Conceição da Barra,Espírito Santo,ES,2019-11-26,2019-11-26,Oleada - Vestigios / Esparsos,NA,1,-18.660555555555554,-39.740252777777776
2414209,Pipa,2414209_1,Tibau do Sul,Rio Grande do Norte,RN,2019-09-10,2019-12-13,Oleo Nao Observado,NA,1,-6.227791666666667,-35.05114472222222
3201605,Praia Pontal do Sul,3201605_42,Conceição da Barra,Espírito Santo,ES,2019-11-16,2019-11-18,Oleada - Vestigios / Esparsos,NA,1,-18.667679444444445,-39.74167222222222
2414209,Sibaúma/Das Minas,2414209_2,Tibau do Sul,Rio Grande do Norte,RN,2019-09-11,2019-11-04,Oleada - Vestigios / Esparsos,NA,1,-6.261636111111111,-35.037955555555556
2414209,Praia de Cacimbinhas,2414209_3,Tibau do Sul,Rio Grande do Norte,RN,2019-10-24,2019-11-14,Oleo Nao Observado,NA,1,-6.204472222222223,-35.08089722222223
2925501,Cumuruxatiba,2925501_52,Prado,Bahia,BA,2019-11-28,2019-12-09,Oleada - Vestigios / Esparsos,NA,1,-17.145044444444444,-39.20720555555556
2925501,Cumuruxatiba,2925501_53,Prado,Bahia,BA,2019-11-29,2019-11-29,Oleada - Vestigios / Esparsos,NA,1,-17.15391111111111,-39.210255555555555
2925501,Prado,2925501_54,Prado,Bahia,BA,2019-11-30,2019-11-30,Oleada - Vestigios / Esparsos,NA,1,-17.180005555555557,-39.21335833333334
2920700,Arandi-Algodões,2920700_28,Maraú,Bahia,BA,2019-11-27,2019-12-11,Oleo Nao Observado,NA,1,-14.086711111111113,-38.958511111111115
2910503,Praia de Massarandupió,2910503_15,Entre Rios,Bahia,BA,2019-11-07,2019-11-19,Oleada - Vestigios / Esparsos,NA,1,-12.319986111111112,-37.83312222222222
2706505,Praia do Marceneiro,2706505_3,Passo de Camaragibe,Alagoas,AL,2019-10-26,2019-11-22,Oleo Nao Observado,NA,1,-9.296894444444444,-35.394533333333335
2920700,Praia de Saquaíra,2920700_24,Maraú,Bahia,BA,2019-11-08,2019-12-03,Oleada - Vestigios / Esparsos,NA,1,-14.044258333333334,-38.94888888888889
2920700,Praia de Saquaíra,2920700_25,Maraú,Bahia,BA,2019-11-10,2019-11-13,Oleada - Vestigios / Esparsos,NA,1,-14.052323888888889,-38.95171083333334
2910503,Porto de Sauípe,2910503_10,Entre Rios,Bahia,BA,2019-10-09,2019-12-11,Oleo Nao Observado,NA,1,-12.3886,-37.879358333333336
2920700,Arandi-Algodões,2920700_26,Maraú,Bahia,BA,2019-11-13,2019-11-13,Oleada - Vestigios / Esparsos,NA,1,-14.061116666666667,-38.953205555555556
2917904,Praia Costa Azul,2917904_25,Jandaíra,Bahia,BA,2019-11-17,2019-12-10,Oleo Nao Observado,NA,1,-11.597072222222224,-37.439724999999996
2910503,Praia de Siribinha,2910503_11,Entre Rios,Bahia,BA,2019-11-08,2019-12-12,Oleo Nao Observado,NA,1,-12.240727777777776,-37.77282777777778
2920700,Arandi-Algodões,2920700_27,Maraú,Bahia,BA,2019-11-17,2019-12-01,Oleo Nao Observado,NA,1,-14.078991666666667,-38.95487222222223
2704708,Ponta da Barra,2704708_15,Marechal Deodoro,Alagoas,AL,2019-10-13,2019-11-11,Oleada - Vestigios / Esparsos,NA,1,-9.716394444444443,-35.79856944444444
2933208,Mar Grande,2933208_23,Vera Cruz,Bahia,BA,2019-11-21,2019-11-29,Oleo Nao Observado,NA,1,-13.057480555555557,-38.70100638888889
2706505,Praia do Carro Quebrado,2706505_1,Passo de Camaragibe,Alagoas,AL,2019-09-18,2019-11-01,Oleo Nao Observado,NA,1,-9.341272222222223,-35.44808055555555
3204906,Praia da Barra Nova,3204906_7,São Mateus,Espírito Santo,ES,2019-11-21,2019-11-28,Oleada - Vestigios / Esparsos,NA,1,-18.89727222222222,-39.744794444444445
2706505,Praia do Morro de Camaragibe,2706505_2,Passo de Camaragibe,Alagoas,AL,2019-10-21,2019-11-01,Oleada - Vestigios / Esparsos,NA,1,-9.328855555555556,-35.43850833333333
2920700,Praia do Casssange,2920700_23,Maraú,Bahia,BA,2019-11-09,2019-11-17,Oleada - Vestigios / Esparsos,NA,1,-14.0087,-38.94338055555555
3204906,Praia de Urussuquara,3204906_8,São Mateus,Espírito Santo,ES,2019-11-11,2019-12-05,Oleo Nao Observado,NA,1,-19.05520277777778,-39.725461111111116
2408201,Cotolelo,2408201_9,Nísia Floresta,Rio Grande do Norte,RN,2019-09-11,2019-12-13,Oleo Nao Observado,15:29:18,1,-5.962091666666667,-35.147675
3204906,Praia de Guriri,3204906_9,São Mateus,Espírito Santo,ES,2019-11-14,2019-11-16,Oleada - Vestigios / Esparsos,NA,1,-18.713461111111112,-39.747191666666666
3204906,Praia da Barra Nova,3204906_2,São Mateus,Espírito Santo,ES,2019-11-11,2019-11-11,Oleada - Vestigios / Esparsos,NA,1,-18.854933333333335,-39.749497222222224
3204906,Praia da Barra Nova,3204906_3,São Mateus,Espírito Santo,ES,2019-11-21,2019-11-23,Oleada - Vestigios / Esparsos,NA,1,-18.862397222222224,-39.74877222222222
3201605,Praia Pontal do Sul,3201605_36,Conceição da Barra,Espírito Santo,ES,2019-11-21,2019-11-30,Oleada - Vestigios / Esparsos,NA,1,-18.616815833333334,-39.72920833333333
3201605,Praia Pontal do Sul,3201605_37,Conceição da Barra,Espírito Santo,ES,2019-11-16,2019-11-25,Oleada - Vestigios / Esparsos,NA,1,-18.62473888888889,-39.73144722222222
3204906,Praia da Barra Nova,3204906_4,São Mateus,Espírito Santo,ES,2019-11-23,2019-11-25,Oleada - Vestigios / Esparsos,NA,1,-18.871697222222224,-39.74778055555556
3204906,Praia da Barra Nova,3204906_5,São Mateus,Espírito Santo,ES,2019-11-18,2019-11-24,Oleada - Vestigios / Esparsos,NA,1,-18.88150277777778,-39.74639166666667
3201605,Praia Pontal do Sul,3201605_38,Conceição da Barra,Espírito Santo,ES,2019-11-13,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-18.633620555555556,-39.73395638888889
2407500,Muriú,2407500_6,Maxaranguape,Rio Grande do Norte,RN,2019-09-12,2019-11-18,Oleo Nao Observado,NA,1,-5.5185852777777775,-35.250864722222225
2408201,Praia de Búzios,2408201_5,Nísia Floresta,Rio Grande do Norte,RN,2019-09-11,2019-12-14,Oleo Nao Observado,06:43:19,1,-6.016846944444445,-35.10836388888889
2408201,Praia de Barreta,2408201_6,Nísia Floresta,Rio Grande do Norte,RN,2019-11-03,2019-12-08,Oleo Nao Observado,NA,1,-6.112794444444444,-35.10035638888889
3201605,Praia Pontal do Sul,3201605_39,Conceição da Barra,Espírito Santo,ES,2019-11-19,2019-11-28,Oleada - Vestigios / Esparsos,NA,1,-18.641430555555555,-39.73616111111111
2408201,Pirangi do Sul,2408201_7,Nísia Floresta,Rio Grande do Norte,RN,2019-09-11,2019-12-13,Oleo Nao Observado,15:04:52,1,-5.985078333333333,-35.117312222222225
2702306,Praia Pontal de Coruripe,2702306_4,Coruripe,Alagoas,AL,2019-11-23,2019-11-23,Oleada - Vestigios / Esparsos,NA,1,-10.157647222222222,-36.138955555555555
2408201,Foz do Rio Pirangi/Pium,2408201_8,Nísia Floresta,Rio Grande do Norte,RN,2019-09-11,2019-12-13,Oleo Nao Observado,15:15:20,1,-5.980330555555556,-35.121833333333335
2408201,Pirambúzios,2408201_1,Nísia Floresta,Rio Grande do Norte,RN,2019-09-10,2019-12-12,Oleo Nao Observado,NA,1,-5.993,-35.11271666666667
3204906,Praia da Barra Nova,3204906_1,São Mateus,Espírito Santo,ES,2019-11-08,2019-11-26,Oleada - Vestigios / Esparsos,NA,1,-18.844638888888888,-39.750481388888886
2407500,Praia de Caraúbas,2407500_2,Maxaranguape,Rio Grande do Norte,RN,2019-09-15,2019-12-14,Oleo Nao Observado,09:43:07,1,-5.4612694444444445,-35.287549999999996
2407500,Ponta de Maracajaú,2407500_3,Maxaranguape,Rio Grande do Norte,RN,2019-09-17,2019-11-17,Oleada - Vestigios / Esparsos,NA,1,-5.42761388888889,-35.296330555555556
2408201,Camurupim,2408201_2,Nísia Floresta,Rio Grande do Norte,RN,2019-09-10,2019-12-13,Oleo Nao Observado,NA,1,-6.077266666666667,-35.10044222222222
2702306,Barra do Rio Poxim,2702306_7,Coruripe,Alagoas,AL,2019-12-02,2019-12-02,Oleada - Vestigios / Esparsos,NA,1,-10.072447222222221,-36.04491111111111
2408201,Barreta,2408201_3,Nísia Floresta,Rio Grande do Norte,RN,2019-09-10,2019-12-10,Oleo Nao Observado,NA,1,-6.121833333333333,-35.098908333333334
2407500,Maracajaú,2407500_4,Maxaranguape,Rio Grande do Norte,RN,2019-09-10,2019-12-14,Oleo Nao Observado,10:05:40,1,-5.408033333333334,-35.31120277777777
2408201,Barra de Tabatinga,2408201_4,Nísia Floresta,Rio Grande do Norte,RN,2019-09-10,2019-12-14,Oleo Nao Observado,10:25:49,1,-6.061061111111111,-35.096875000000004
2407500,Praia de Barra de Maxaranguape,2407500_5,Maxaranguape,Rio Grande do Norte,RN,2019-10-21,2019-12-14,Oleo Nao Observado,09:28:12,1,-5.516136111111111,-35.257558333333336
2407500,Cabo de São Roque,2407500_1,Maxaranguape,Rio Grande do Norte,RN,2019-09-14,2019-12-12,Oleo Nao Observado,NA,1,-5.4905888888888885,-35.26056944444444
2800308,Praia dos Náufragos,2800308_16,Aracaju,Sergipe,SE,2019-11-14,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-11.038255555555555,-37.08325277777778
2704302,Assis Chateaubriand,2704302_36,Maceió,Alagoas,AL,2019-11-28,2019-11-28,Oleada - Vestigios / Esparsos,NA,1,-9.67403611111111,-35.75064555555556
2917904,Praia de Mangue Seco,2917904_15,Jandaíra,Bahia,BA,2019-11-28,2019-11-28,Oleada - Vestigios / Esparsos,NA,1,-11.510166666666667,-37.39163333333333
2800308,Praia dos Náufragos,2800308_17,Aracaju,Sergipe,SE,2019-11-14,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-11.05328888888889,-37.09336388888889
2800308,Praia dos Náufragos,2800308_18,Aracaju,Sergipe,SE,2019-11-20,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-11.060588888888889,-37.098086111111115
2800308,Praia dos Náufragos,2800308_19,Aracaju,Sergipe,SE,2019-11-20,2019-12-13,Oleada - Vestigios / Esparsos,NA,1,-11.068546111111111,-37.10349166666667
2100907,Ilha do Caju,2100907_16,Araioses,Maranhão,MA,2019-11-26,2019-11-26,Oleada - Vestigios / Esparsos,NA,1,-2.773636111111111,-42.01892083333333
2800308,Praia de Aruanã,2800308_12,Aracaju,Sergipe,SE,2019-11-06,2019-12-14,Oleada - Vestigios / Esparsos,11:39:07,1,-11.00138638888889,-37.05651388888889
2917904,Mangue Seco,2917904_11,Jandaíra,Bahia,BA,2019-11-28,2019-12-04,Oleo Nao Observado,NA,1,-11.482977777777778,-37.36741
2800308,Praia de Atalaia,2800308_13,Aracaju,Sergipe,SE,2019-11-14,2019-12-05,Oleo Nao Observado,NA,1,-11.00816388888889,-37.061816666666665
2800308,Praia dos Náufragos,2800308_14,Aracaju,Sergipe,SE,2019-11-14,2019-12-11,Oleo Nao Observado,NA,1,-11.023827777777779,-37.073261111111115
2304400,Praia de Sabiaguaba,2304400_1,Fortaleza,Ceará,CE,2019-09-26,2019-11-19,Oleo Nao Observado,NA,1,-3.8023355555555556,-38.414049999999996
2800308,Praia do Mosqueiro,2800308_15,Aracaju,Sergipe,SE,2019-11-05,2019-12-14,Oleada - Vestigios / Esparsos,09:03:20,1,-11.031166666666667,-37.078430555555556
2917904,Praia de Mangue Seco,2917904_14,Jandaíra,Bahia,BA,2019-11-11,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-11.502732777777778,-37.38574166666667
2800308,Praia de Atalaia,2800308_10,Aracaju,Sergipe,SE,2019-11-13,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-10.988019444444443,-37.0436
2100907,Ilha do Caju,2100907_15,Araioses,Maranhão,MA,2019-11-26,2019-11-26,Oleada - Vestigios / Esparsos,NA,1,-2.7802,-42.042905555555556
2800308,Praia da Cinelândia,2800308_11,Aracaju,Sergipe,SE,2019-11-12,2019-12-14,Oleada - Vestigios / Esparsos,11:38:32,1,-10.99428611111111,-37.05023
2917904,Mangue Seco,2917904_10,Jandaíra,Bahia,BA,2019-11-20,2019-12-10,Oleo Nao Observado,NA,1,-11.476375,-37.36106111111111
2100907,Ilha do Cajú,2100907_10,Araioses,Maranhão,MA,2019-12-04,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-2.6951722222222223,-42.13
2408102,Praia de Alagamar,2408102_5,Natal,Rio Grande do Norte,RN,2019-09-24,2019-11-25,Oleada - Vestigios / Esparsos,NA,1,-5.891333333333333,-35.15416944444444
2408102,Via Costeira,2408102_6,Natal,Rio Grande do Norte,RN,2019-09-07,2019-12-11,Oleo Nao Observado,NA,1,-5.810730555555556,-35.18257222222222
2408102,Barraca do Japonês,2408102_8,Natal,Rio Grande do Norte,RN,2019-11-30,2019-12-13,Oleo Nao Observado,NA,1,-5.746083333333333,-35.20406944444445
2408102,Redinha,2408102_1,Natal,Rio Grande do Norte,RN,2019-09-20,2019-12-14,Oleo Nao Observado,07:10:55,1,-5.75365,-35.20028138888889
2408102,Ponta Negra,2408102_2,Natal,Rio Grande do Norte,RN,2019-09-14,2019-12-07,Oleo Nao Observado,NA,1,-5.876297222222223,-35.17586111111111
2408102,Praia de Areia Preta,2408102_3,Natal,Rio Grande do Norte,RN,2019-09-17,2019-12-14,Oleo Nao Observado,06:06:46,1,-5.790672222222222,-35.18725277777777
3200607,Praia de Gramuté,3200607_25,Aracruz,Espírito Santo,ES,2019-11-19,2019-11-19,Oleada - Vestigios / Esparsos,NA,1,-19.973625,-40.137972222222224
2408102,Praia do Forte,2408102_4,Natal,Rio Grande do Norte,RN,2019-09-17,2019-12-13,Oleo Nao Observado,NA,1,-5.765930555555555,-35.19472222222222
2706802,Piaçabuçu,2706802_3,Piaçabuçu,Alagoas,AL,2019-10-01,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-10.440408333333334,-36.355105555555554
3200607,Aracruz,3200607_27,Aracruz,Espírito Santo,ES,2019-12-11,2019-12-13,Oleo Nao Observado,12:08:25,1,-19.989,-40.145780555555554
2706802,Praia de Pontal do Peba,2706802_4,Piaçabuçu,Alagoas,AL,2019-11-11,2019-11-30,Oleada - Vestigios / Esparsos,NA,1,-10.353044444444444,-36.29539166666667
3200607,Aracruz,3200607_21,Aracruz,Espírito Santo,ES,2019-12-11,2019-12-13,Oleo Nao Observado,NA,1,-19.929183333333334,-40.115072222222224
2706802,Praia de Pontal do Peba,2706802_5,Piaçabuçu,Alagoas,AL,2019-11-27,2019-12-11,Oleo Nao Observado,NA,1,-10.364127777777778,-36.30569444444444
3200607,Santa Cruz,3200607_22,Aracruz,Espírito Santo,ES,2019-12-11,2019-12-13,Oleo Nao Observado,NA,1,-19.933225,-40.12101388888889
2706802,Praia de Pontal do Peba,2706802_6,Piaçabuçu,Alagoas,AL,2019-11-29,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-10.369159444444445,-36.311702777777775
2925501,Praia do Quati,2925501_77,Prado,Bahia,BA,2019-11-10,2019-11-12,Oleada - Vestigios / Esparsos,NA,1,-17.440405555555557,-39.19278333333333
3200607,Coqueiral,3200607_23,Aracruz,Espírito Santo,ES,2019-11-24,2019-11-24,Oleada - Vestigios / Esparsos,NA,1,-19.934904166666666,-40.12908888888889
2706802,Praia de Pontal do Peba (sul),2706802_1,Piaçabuçu,Alagoas,AL,2019-11-04,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-10.359955555555555,-36.29878055555555
2706802,Praia do Pontal do Peba (norte),2706802_2,Piaçabuçu,Alagoas,AL,2019-10-05,2019-12-13,Oleada - Vestigios / Esparsos,12:11:02,1,-10.346741666666667,-36.30085527777778
2925501,Praia de Guaratiba,2925501_76,Prado,Bahia,BA,2019-11-09,2019-11-11,Oleada - Vestigios / Esparsos,NA,1,-17.421930555555555,-39.198277777777776
2702306,Praia de Pontal de Coruripe,2702306_19,Coruripe,Alagoas,AL,2019-12-09,2019-12-13,Oleada - Vestigios / Esparsos,NA,1,-10.146799999999999,-36.12643888888889
3203205,Praia do Pontal do Ipiranga,3203205_5,Linhares,Espírito Santo,ES,2019-11-10,2019-11-19,Oleada - Vestigios / Esparsos,NA,1,-19.171866666666666,-39.710055555555556
3203205,Praia do Pontal do Ipiranga,3203205_7,Linhares,Espírito Santo,ES,2019-11-17,2019-12-14,Oleada - Vestigios / Esparsos,07:43:05,1,-19.190308333333334,-39.707225
3203205,Praia do Pontal do Ipiranga,3203205_8,Linhares,Espírito Santo,ES,2019-11-10,2019-12-13,Oleo Nao Observado,17:05:34,1,-19.20116611111111,-39.705558333333336
2703601,Praia de Bitingui,2703601_8,Japaratinga,Alagoas,AL,2019-11-17,2019-12-14,Oleada - Vestigios / Esparsos,11:47:57,1,-9.099475,-35.25864722222222
3203205,Praia de Barra Seca,3203205_2,Linhares,Espírito Santo,ES,2019-11-18,2019-11-18,Oleada - Vestigios / Esparsos,NA,1,-19.11794,-39.71731277777778
2703601,Praia de Bitingui,2703601_9,Japaratinga,Alagoas,AL,2019-11-30,2019-12-14,Oleada - Vestigios / Esparsos,11:15:52,1,-9.114302777777777,-35.26831027777778
3203205,Praia do Pontal do Ipiranga,3203205_4,Linhares,Espírito Santo,ES,2019-11-13,2019-11-25,Oleo Nao Observado,NA,1,-19.162691666666664,-39.71131388888889
3200607,Barra do Sahy,3200607_17,Aracruz,Espírito Santo,ES,2019-11-23,2019-12-14,Oleo Nao Observado,11:32:53,1,-19.878083333333333,-40.083647500000005
2703601,Barreira do Boqueirão,2703601_3,Japaratinga,Alagoas,AL,2019-10-14,2019-12-14,Oleada - Vestigios / Esparsos,10:33:39,1,-9.126658333333333,-35.27913888888889
2703601,Foz do Rio Manguba,2703601_4,Japaratinga,Alagoas,AL,2019-10-21,2019-12-14,Oleada - Vestigios / Esparsos,09:40:00,1,-9.156094444444445,-35.289052777777776
2401107,Upanema,2401107_5,Areia Branca,Rio Grande do Norte,RN,2019-12-03,2019-12-13,Oleo Nao Observado,12:55:40,1,-4.926372222222223,-37.113461111111114
2703601,Praia do Pontal do Boqueirão,2703601_5,Japaratinga,Alagoas,AL,2019-10-28,2019-12-14,Oleada - Vestigios / Esparsos,09:52:37,1,-9.14118888888889,-35.286963888888884
3200607,Aracruz,3200607_19,Aracruz,Espírito Santo,ES,2019-12-11,2019-12-14,Oleo Nao Observado,11:50:32,1,-19.892908333333335,-40.089333333333336
2703601,Praia de Bitingui,2703601_6,Japaratinga,Alagoas,AL,2019-10-28,2019-12-14,Oleada - Vestigios / Esparsos,11:40:53,1,-9.107252777777777,-35.263127777777775
2310258,Lagoinha,2310258_14,Paraipaba,Ceará,CE,2019-10-01,2019-11-08,Oleada - Vestigios / Esparsos,NA,1,-3.347475,-39.11522222222222
2703601,Praia de Japaratinga,2703601_1,Japaratinga,Alagoas,AL,2019-11-03,2019-12-14,Oleo Nao Observado,11:56:15,1,-9.089997222222223,-35.25709722222222
2101707,Praia do Caburé,2101707_55,Barreirinhas,Maranhão,MA,2019-12-01,2019-12-01,Oleada - Vestigios / Esparsos,NA,1,-2.605652777777778,-42.66508611111111
2703601,Praia de Japaratinga,2703601_2,Japaratinga,Alagoas,AL,2019-10-16,2019-12-08,Oleada - Vestigios / Esparsos,NA,1,-9.084321111111112,-35.251203333333336
3201605,Praia de Itaúnas,3201605_13,Conceição da Barra,Espírito Santo,ES,2019-11-18,2019-11-22,Oleada - Vestigios / Esparsos,NA,1,-18.414808333333333,-39.69959166666666
2925501,Praia de Corumbau,2925501_28,Prado,Bahia,BA,2019-11-01,2019-11-18,Oleada - Manchas,NA,1,-16.936405555555556,-39.148383333333335
2908606,Praia Sítio do Conde,2908606_28,Conde,Bahia,BA,2019-12-11,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-11.860255555555556,-37.567258888888894
2925501,Praia de Guaratiba,2925501_29,Prado,Bahia,BA,2019-11-04,2019-11-12,Oleada - Vestigios / Esparsos,NA,1,-17.41433611111111,-39.201329722222226
2101707,Caburé,2101707_50,Barreirinhas,Maranhão,MA,2019-11-26,2019-12-11,Oleo Nao Observado,NA,1,-2.5747555555555555,-42.69960555555555
2305357,Praia de Barreiras,2305357_1,Icapuí,Ceará,CE,2019-10-21,2019-11-20,Oleo Nao Observado,NA,1,-4.676627777777778,-37.39906944444444
2908606,Poças e Siribinha até a foz do Rio Itapicuru,2908606_23,Conde,Bahia,BA,2019-11-09,2019-12-06,Oleo Nao Observado,NA,1,-11.802067500000001,-37.54055833333333
3200607,Praia Formosa,3200607_50,Aracruz,Espírito Santo,ES,2019-11-11,2019-11-11,Oleada - Vestigios / Esparsos,NA,1,-20.004502777777777,-40.14830277777778
2305357,Praia de Quitérias,2305357_2,Icapuí,Ceará,CE,2019-11-01,2019-12-13,Oleo Nao Observado,12:11:27,1,-4.747216666666667,-37.285243888888886
2925501,Praia do Centro,2925501_20,Prado,Bahia,BA,2019-11-09,2019-12-08,Oleo Nao Observado,NA,1,-17.344066666666667,-39.21588888888889
2908606,Poças,2908606_21,Conde,Bahia,BA,2019-11-25,2019-12-03,Oleada - Vestigios / Esparsos,NA,1,-11.784724444444445,-37.533363611111106
2908606,Poça,2908606_22,Conde,Bahia,BA,2019-12-03,2019-12-03,Oleada - Vestigios / Esparsos,NA,1,-11.793288888888888,-37.53677777777778
2910503,Porto de Sauípe,2910503_24,Entre Rios,Bahia,BA,2019-11-20,2019-11-29,Oleada - Vestigios / Esparsos,NA,1,-12.396494444444444,-37.884375
2910503,Porto de Sauípe,2910503_25,Entre Rios,Bahia,BA,2019-11-27,2019-11-27,Oleada - Vestigios / Esparsos,NA,1,-12.403052777777779,-37.889625
3205002,Praia Costa Bela,3205002_4,Serra,Espírito Santo,ES,2019-11-20,2019-11-24,Oleo Nao Observado,NA,1,-20.07295,-40.176113888888885
2910503,Porto do Sauipe - Cond. Águas de Sauipe,2910503_21,Entre Rios,Bahia,BA,2019-11-08,2019-11-20,Oleada - Vestigios / Esparsos,NA,1,-12.365758333333334,-37.86425277777778
2100907,Manguezais da Ilha do Caju,2100907_35,Araioses,Maranhão,MA,2019-11-16,2019-11-17,Oleada - Vestigios / Esparsos,NA,1,-2.7241833333333334,-42.04624722222222
2910503,PORTO SAUIPE,2910503_22,Entre Rios,Bahia,BA,2019-11-07,2019-11-27,Oleada - Vestigios / Esparsos,NA,1,-12.373108333333334,-37.86906194444445
2921005,Santo Antônio,2921005_18,Mata de São João,Bahia,BA,2019-10-01,2019-10-25,Oleada - Vestigios / Esparsos,NA,1,-12.460822222222221,-37.93321666666667
2607901,Barra da Jangada,2607901_3,Jaboatão dos Guararapes,Pernambuco,PE,2019-10-24,2019-10-31,Oleo Nao Observado,NA,1,-8.213294444444443,-34.91880583333333
2607901,Candeias,2607901_4,Jaboatão dos Guararapes,Pernambuco,PE,2019-09-03,2019-12-08,Oleo Nao Observado,NA,1,-8.1948,-34.91791583333333
2921005,Praia de Itacimirim,2921005_16,Mata de São João,Bahia,BA,2019-11-18,2019-11-18,Oleada - Vestigios / Esparsos,NA,1,-12.590491666666667,-38.024202777777774
2921005,Costa do Sauípe,2921005_17,Mata de São João,Bahia,BA,2019-10-20,2019-11-16,Oleada - Vestigios / Esparsos,NA,1,-12.439777777777778,-37.91671888888889
3200607,Praia Castanheiras,3200607_46,Aracruz,Espírito Santo,ES,2019-12-11,2019-12-13,Oleo Nao Observado,NA,1,-19.941808333333334,-40.134972499999996
3200607,Santa Cruz,3200607_47,Aracruz,Espírito Santo,ES,2019-12-11,2019-12-13,Oleo Nao Observado,NA,1,-19.954316666666667,-40.153613888888884
2607901,Praia da Barra da Jangada,2607901_1,Jaboatão dos Guararapes,Pernambuco,PE,2019-11-04,2019-11-17,Oleo Nao Observado,NA,1,-8.221072222222222,-34.922999999999995
2607901,Piedade,2607901_2,Jaboatão dos Guararapes,Pernambuco,PE,2019-09-03,2019-11-02,Oleo Nao Observado,NA,1,-8.177608333333334,-34.915952777777775
2925501,Praia de Cumuruxatiba,2925501_15,Prado,Bahia,BA,2019-11-08,2019-11-18,Oleada - Vestigios / Esparsos,NA,1,-17.057272222222224,-39.171841666666666
3200607,Praia de Putiry,3200607_42,Aracruz,Espírito Santo,ES,2019-11-22,2019-12-13,Oleo Nao Observado,NA,1,-19.903069444444444,-40.09430555555556
2925501,Rio do peixe grande,2925501_16,Prado,Bahia,BA,2019-11-14,2019-11-19,Oleo Nao Observado,NA,1,-17.081655555555557,-39.180188888888885
2908606,Praia de Poças,2908606_16,Conde,Bahia,BA,2019-10-20,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-11.8102,-37.54442777777778
3200607,Putiry,3200607_43,Aracruz,Espírito Santo,ES,2019-11-23,2019-12-02,Oleada - Vestigios / Esparsos,NA,1,-19.910491666666665,-40.097372222222226
2908606,Itariri,2908606_17,Conde,Bahia,BA,2019-10-05,2019-11-25,Oleada - Vestigios / Esparsos,NA,1,-11.968902222222223,-37.619575
2925501,Praia de Japara Grande,2925501_18,Prado,Bahia,BA,2019-11-11,2019-12-09,Oleada - Vestigios / Esparsos,NA,1,-17.17211388888889,-39.21366944444445
2908606,Sítio do Conde,2908606_18,Conde,Bahia,BA,2019-10-04,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-11.852254166666667,-37.563624999999995
3200607,Putiry,3200607_44,Aracruz,Espírito Santo,ES,2019-12-11,2019-12-14,Oleo Nao Observado,11:59:09,1,-19.918767222222222,-40.0995
